locus	baseMean	log2FoldChange_41C	lfcSE	stat	pvalue_41C	padj_Temp	gene_name	gene_discription	raw_locus
PROKKA_05172_igtop	45.5600816575002	-3.51157135410833	0.513098011748632	-6.84386077065654	7.70868461920012e-12	1.28136945540877e-09	n/a	type IV B pilus protein	PROKKA_05172
PROKKA_05172_sense	125.552719018574	-2.64302732022831	0.357768995135943	-7.38752478879293	1.49587251041034e-13	2.94320548425838e-11	n/a	type IV B pilus protein	PROKKA_05172
PROKKA_05173_sense	36.233091032395	-2.10410593073114	0.466084251811852	-4.51443257855562	6.34865146740466e-06	0.000474475572071692	pilT_2	twitching motility protein PilT	PROKKA_05173
PROKKA_05174_sense	68.7144761030285	-1.59067971464501	0.337142695745166	-4.71812005634357	2.38034016466658e-06	0.000186576093719922	n/a	type IV pilus protein PilV	PROKKA_05174
PROKKA_05176_igtop	17939.2810270557	-3.62844093041644	0.260799076330304	-13.9127829034984	5.29773570011568e-44	2.55377349424076e-40	n/a	radC	PROKKA_05176
PROKKA_05176_sense	60.3023554153897	-1.2473272360118	0.334619936763652	-3.72759390272914	0.000193316542627542	0.00974164378557142	n/a	radC	PROKKA_05176
PROKKA_05177_sense	138.196607081588	-2.75060110096342	0.329816571198227	-8.33979048102543	7.4422280182784e-17	2.06863988287379e-14	n/a	hypothetical protein	PROKKA_05177
PROKKA_05178_igtop	103.082767194297	-3.12741367474644	0.370122662244264	-8.44966816077449	2.92131949282986e-17	8.53467916071898e-15	n/a	hypothetical protein	PROKKA_05178
PROKKA_05178_sense	321.673043237956	-2.03708137664726	0.260489205610335	-7.82021416923712	5.27335406174518e-15	1.24000991486062e-12	n/a	hypothetical protein	PROKKA_05178
PROKKA_05179_sense	37.2609827021305	-1.99381343928043	0.401816949022607	-4.961994371144	6.97730180927938e-07	5.79897989166056e-05	n/a	hypothetical protein	PROKKA_05179
PROKKA_05180_sense	7835.94427316295	-2.51694838398602	0.267491044810907	-9.40946784130768	4.98655130237601e-21	2.8279612415416e-18	n/a	radC	PROKKA_05180
PROKKA_05181_igbot	66.8372575731168	-2.13782197042139	0.408416854879897	-5.23441171655382	1.6551115548828e-07	1.53432024044472e-05	n/a	hypothetical protein	PROKKA_05181
PROKKA_05181_igtop	4192.36321307462	-2.76385624278002	0.28719630561359	-9.6235786768743	6.35797967738904e-22	4.16447448703165e-19	n/a	hypothetical protein	PROKKA_05181
PROKKA_05181_sense	2484.69229727459	-2.99228951639675	0.271882096022236	-11.005835103434	3.5818184715466e-28	5.75538531403012e-25	n/a	hypothetical protein	PROKKA_05181
PROKKA_05182_igtop	417.235646580438	-2.83717719904771	0.278636255675832	-10.1823690968218	2.37702608385477e-24	2.08335531585853e-21	n/a	hypothetical protein	PROKKA_05182
PROKKA_05182_sense	959.953406659222	-2.91429099192831	0.335161628407853	-8.69518090651462	3.46277627001891e-18	1.15119400066387e-15	n/a	hypothetical protein	PROKKA_05182
PROKKA_05183_igtop	281.60996984855	-3.19872187669957	0.332450981921051	-9.62163461878176	6.47931929317237e-22	4.16447448703165e-19	n/a	hypothetical protein	PROKKA_05183
PROKKA_05183_sense	10492.0401095198	-3.39312174486887	0.269129953182018	-12.6077447149631	1.91391758994782e-36	6.15069316156232e-33	n/a	hypothetical protein	PROKKA_05183
PROKKA_05184_igbot	121.772719192125	-1.81693522654334	0.3813088892639	-4.76499572315466	1.8885765536e-06	0.000150477409531054	n/a	ABC-type amino acid transport/signal transduction systems periplasmic component/domain	PROKKA_05184
PROKKA_05184_igtop	6081.81299629382	-2.98490639828744	0.268067175561346	-11.1349194172576	8.48216879259968e-29	1.63553178658907e-25	n/a	ABC-type amino acid transport/signal transduction systems periplasmic component/domain	PROKKA_05184
PROKKA_05184_sense	600.932232202486	-2.62623815531222	0.267724969553641	-9.8094628965343	1.02512736040079e-22	8.23604406802002e-20	n/a	ABC-type amino acid transport/signal transduction systems periplasmic component/domain	PROKKA_05184
PROKKA_05185_sense	2036.4054094778	-2.9771061132766	0.283664518898518	-10.4951656443916	9.09181087347368e-26	8.76541486311597e-23	n/a	radC	PROKKA_05185
PROKKA_05186_igtop	1019.43752193429	-2.90865507561511	0.380479265064256	-7.64471376679065	2.09410639229075e-14	4.48650660623892e-12	n/a	hypothetical protein	PROKKA_05186
PROKKA_05186_sense	2325.85941169056	-2.79420663710374	0.306874064578012	-9.10538543211886	8.59606653148828e-20	3.94641321095612e-17	n/a	hypothetical protein	PROKKA_05186
PROKKA_05187_igtop	25.7033542331682	-2.30033307610278	0.528878700405775	-4.34945304913562	1.36477498728407e-05	0.000946604003770198	n/a	hypothetical protein	PROKKA_05187
PROKKA_05187_sense	125.258687801482	-2.21195540849751	0.331329660776944	-6.67599575392869	2.45559078431314e-11	3.81844366960694e-09	n/a	hypothetical protein	PROKKA_05187
PROKKA_05188_sense	217.985823269585	-2.56929043813669	0.308115653188376	-8.33872090414659	7.50984295203635e-17	2.06863988287379e-14	n/a	hypothetical protein	PROKKA_05188
PROKKA_05189_sense	230.161164837737	-2.95043444741055	0.337650361425263	-8.73813501918497	2.36990160996258e-18	8.16007907916043e-16	n/a	hypothetical protein	PROKKA_05189
PROKKA_05190_igtop	53.565083332267	-2.3776421294308	0.418108863252385	-5.68665804148614	1.29549496439654e-08	1.4356168910054e-06	n/a	hypothetical protein	PROKKA_05190
PROKKA_05190_sense	218.071988788244	-2.40474597634474	0.332701549589439	-7.22793740910509	4.90384625032557e-13	8.92037390554506e-11	n/a	hypothetical protein	PROKKA_05190
PROKKA_05191_igtop	68.427895658874	-2.88666143688778	0.42937471399814	-6.72294232235642	1.78091094154658e-11	2.86162706457509e-09	n/a	hypothetical protein	PROKKA_05191
PROKKA_05191_sense	44.7407023177791	-2.43193552322327	0.411614340906568	-5.90828666918409	3.4568409062567e-09	3.9675479972882e-07	n/a	hypothetical protein	PROKKA_05191
PROKKA_05192_sense	56.7460861134457	-2.32587233668143	0.390013150975328	-5.96357412785951	2.46779420081291e-09	2.86650649277557e-07	n/a	O-methyl transferase family protein	PROKKA_05192
PROKKA_05199_sense	1966.45855768286	-3.16104591952037	0.274455587243322	-11.5175134573519	1.07673479789934e-30	2.59520004663688e-27	n/a	radC	PROKKA_05199
PROKKA_05200_antis	52.6710965758813	-2.12846404714423	0.515235546493823	-4.13105047124256	3.61109279572307e-05	0.00218959406563309	n/a	hypothetical protein	PROKKA_05200
PROKKA_05200_igbot	37.4880728194249	-1.57892619436012	0.46812098231483	-3.37290199331043	0.000743804227245325	0.0293894121101319	n/a	hypothetical protein	PROKKA_05200
PROKKA_05200_igtop	10261.326498772	-1.86663425317343	0.257125205413956	-7.25963154863896	3.8814614701561e-13	7.19637885264904e-11	n/a	hypothetical protein	PROKKA_05200
PROKKA_05200_sense	7373.85137765322	-1.94997304200733	0.254787818434374	-7.6533213164961	1.95853715486295e-14	4.39122249070552e-12	n/a	hypothetical protein	PROKKA_05200
PROKKA_05201_igtop	120.21940780857	-1.42869619176062	0.299270023764644	-4.77393684067803	1.80659060103836e-06	0.000145144499871757	n/a	hypothetical protein	PROKKA_05201
PROKKA_05201_sense	1508.71557915059	-1.53643950768594	0.246548118291167	-6.23180382935005	4.6109465972687e-10	6.17418557559272e-08	n/a	hypothetical protein	PROKKA_05201
PROKKA_05204_sense	77.0039832281925	-3.83106245421294	0.42570690899017	-8.9992959317966	2.27169809341736e-19	9.52236579071165e-17	n/a	methyl-accepting chemotaxis protein	PROKKA_05204
PROKKA_05205_sense	15.8494036339796	-3.0703542848871	0.626017622521467	-4.90458123610061	9.36268676025196e-07	7.71501393637514e-05	n/a	integrating conjugative element protein	PROKKA_05205
PROKKA_05207_sense	9.37880909747771	-3.34627512633225	0.822613170306362	-4.0678598971203	4.74468930645758e-05	0.00281245842599877	n/a	integrating conjugative element protein	PROKKA_05207
PROKKA_05209_sense	70.8899389338237	-2.41343855375189	0.383303827748867	-6.29641130360203	3.04615447863461e-10	4.13633455331215e-08	n/a	TraG/TraD family protein	PROKKA_05209
PROKKA_05210_sense	104.599535117931	-2.65109984523153	0.353559404555846	-7.49831516591091	6.46433228760017e-14	1.35483973010333e-11	n/a	integrating conjugative element membrane protein	PROKKA_05210
PROKKA_05211_sense	158.818240587218	-1.86184982335156	0.285519035110516	-6.52093063648417	6.987249381734e-11	1.00543389984026e-08	n/a	hypothetical protein	PROKKA_05211
PROKKA_05212_igtop	78.9180870264907	-1.50395498219302	0.325584142055378	-4.61925133300016	3.85127126952329e-06	0.000292363041806882	n/a	DNA helicase	PROKKA_05212
PROKKA_05212_sense	214.12065707458	-1.40415542420171	0.291547525320075	-4.8162145182339	1.46307233892632e-06	0.000119537969657531	n/a	DNA helicase	PROKKA_05212
PROKKA_05213_igbot	574.331652798646	-0.922387928849436	0.270692970470579	-3.40750602886339	0.000655594602197551	0.0270555796174357	n/a	hypothetical protein	PROKKA_05213
PROKKA_05213_igtop	10667.3435475035	-1.10996009387798	0.339918597910201	-3.26537029954216	0.00109321058024907	0.0403817747286641	n/a	hypothetical protein	PROKKA_05213
PROKKA_05214_igtop	46.6119343813047	-1.85655233077678	0.417079313261504	-4.45131722371649	8.53451567506709e-06	0.000632932812487091	n/a	hypothetical protein	PROKKA_05214
PROKKA_05215_igtop	6.54239409370579	-4.4464888607653	1.23900527970561	-3.5887569920782	0.000332258364448591	0.0157426539110665	n/a	type III effector Hop protein	PROKKA_05215
PROKKA_05215_sense	11.5051428864495	-3.21646272105164	0.735331578964624	-4.37416644825801	1.21897347451961e-05	0.000864126710870849	n/a	type III effector Hop protein	PROKKA_05215
PROKKA_05216_igtop	8.41490068540441	-3.43800306838747	0.898647463917722	-3.82575281901897	0.000130373056421056	0.00706138560087305	n/a	integrating conjugative element protein	PROKKA_05216
PROKKA_05216_sense	42.8924526461129	-2.8258639896822	0.464192878226235	-6.08769354773459	1.1454885875521e-09	1.41585326571663e-07	n/a	integrating conjugative element protein	PROKKA_05216
PROKKA_05217_sense	50.8828947533094	-3.24612433421962	0.424455502239725	-7.64773767118293	2.04545955427908e-14	4.48188080972832e-12	n/a	integrating conjugative element membrane protein	PROKKA_05217
PROKKA_05218_sense	26.532435770333	-3.51997477374546	0.548564654978999	-6.41669991275725	1.39260043142956e-10	1.91800867991606e-08	n/a	conjugative transfer region protein	PROKKA_05218
PROKKA_05219_sense	59.9476828792648	-2.47162749644372	0.368221091203202	-6.71234634704769	1.91519435978633e-11	3.02694898732787e-09	n/a	integrating conjugative element protein	PROKKA_05219
PROKKA_05220_sense	58.6336291197811	-3.16692056290631	0.40064397135451	-7.90457560661523	2.68847961284118e-15	6.64605947369277e-13	n/a	integrating conjugative element protein	PROKKA_05220
PROKKA_05221_sense	63.6936571598965	-2.49048028987731	0.378485936442367	-6.58011315634852	4.70090367387053e-11	6.866880654513e-09	n/a	integrating conjugative element protein	PROKKA_05221
PROKKA_05222_sense	26.590541275681	-3.2371779348681	0.524931826058637	-6.16685400687915	6.96620187360864e-10	8.95482030179479e-08	n/a	signal recognition particle GTPase	PROKKA_05222
PROKKA_05223_sense	321.091777248468	-1.92496769283898	0.278693378952795	-6.90711670321034	4.94603041757457e-12	8.51512129568507e-10	n/a	type IV secretory pathway VirB4 component	PROKKA_05223
PROKKA_05224_sense	30.4666772904926	-2.01596143910388	0.435035197767477	-4.634019153966	3.58633790483383e-06	0.000274411775718278	n/a	hypothetical protein	PROKKA_05224
PROKKA_05225_sense	18.9331777927845	-1.98098302469462	0.519523357105427	-3.81307788687664	0.000137246836996667	0.00731908908223364	n/a	protein-disulfide isomerase	PROKKA_05225
PROKKA_05227_igtop	67.5781213317136	-2.35339843454209	0.34893748688652	-6.74447006408186	1.53586550766387e-11	2.50970836599786e-09	n/a	pyridine nucleotide-disulfide family oxidoreductase	PROKKA_05227
PROKKA_05230_igtop	48.2506493187356	-3.61562066975115	0.46689409701783	-7.74398454134465	9.6348728340562e-15	2.21166211888419e-12	n/a	integrating conjugative element protein	PROKKA_05230
PROKKA_05230_sense	30.7360318768436	-2.54328882749099	0.470023539795	-5.41098181720908	6.26801368935724e-08	6.3610442083256e-06	n/a	integrating conjugative element protein	PROKKA_05230
PROKKA_05233_sense	85.3506134807818	-1.32760822575996	0.314593295884968	-4.22007793276498	2.44217879363874e-05	0.00155927455294511	n/a	hypothetical protein	PROKKA_05233
PROKKA_05234_antis	81.1528106474813	-1.23244542966513	0.374267989605516	-3.29294907364146	0.000991424305131972	0.0373587617913653	n/a	hypothetical protein	PROKKA_05234
PROKKA_05240_igtop	71.5085826192046	-1.12722527418481	0.332878315056259	-3.3862983054162	0.000708423306195945	0.0285770255022389	n/a	Crp/Fnr family transcriptional regulator	PROKKA_05240
PROKKA_05244_antis	95.5407804100058	-2.36533762275745	0.419675023476108	-5.63611721080206	1.73927022108665e-08	1.85727477038695e-06	desA_2	delta-9 fatty acid desaturase DesA	PROKKA_05244
PROKKA_05245_igtop	445.838830308352	-0.891065187512011	0.279094288358718	-3.19270305656248	0.00140947806880369	0.0494137384048597	n/a	relaxase	PROKKA_05245
PROKKA_05245_sense	4745.45811107558	-3.1692680004302	0.30023882290264	-10.5558234267988	4.77434897701455e-26	5.11438872082191e-23	n/a	relaxase	PROKKA_05245
PROKKA_05246_antis	30.9712046444	-1.53980504014789	0.412259726937217	-3.73503628789428	0.000187688121497766	0.00957408031407388	n/a	phage integrase family site specific recombinase	PROKKA_05246
PROKKA_05246_sense	656.187795231158	-2.23769001497464	0.251982669864718	-8.88033298550248	6.66605105931182e-19	2.47182301010867e-16	n/a	phage integrase family site specific recombinase	PROKKA_05246
PROKKA_05247_igtop	67.1327348961117	-2.70304977357991	0.440505691885161	-6.136242557984	8.44961146409812e-10	1.05795719643338e-07	n/a	tRNA-Lys	PROKKA_05247
PROKKA_05272_igtop	2097.21317003661	0.940130531934775	0.276124600767504	3.40473296954212	0.000662287811400769	0.0270555796174357	rpsT	30S ribosomal protein S20	PROKKA_05272
PROKKA_05292_sense	110.103842716563	-0.980391622276685	0.290168890287219	-3.37869308217797	0.000728312683979566	0.0291355294035145	n/a	putative stomatin/prohibitin	PROKKA_05292
PROKKA_05293_igtop	51.1525111324113	-1.31390574127671	0.351725915240712	-3.73559548598376	0.000187271501103426	0.00957408031407388	n/a	RtcB family protein	PROKKA_05293
PROKKA_05336_sense	355.20443154166	1.86017739950506	0.286404888250796	6.49492196472626	8.30764615941566e-11	1.17785318563127e-08	cdrB_5	cyclic diguanylate-regulated TPS partner B CdrB	PROKKA_05336
PROKKA_05337_sense	961.773135908969	1.90920512049511	0.256032239883866	7.45689340280394	8.85863155406172e-14	1.81715035771721e-11	cdrA_2	cyclic diguanylate-regulated TPS partner A CdrA	PROKKA_05337
PROKKA_05338_igbot	1004.90439561457	2.08464879344099	0.283872792041521	7.34360196498184	2.0792086033531e-13	4.00913002898544e-11	hprA	glycerate dehydrogenase	PROKKA_05338
PROKKA_05345_igtop	17.3565519626077	-2.2160874423477	0.581446935087632	-3.81133222761541	0.000138219852006891	0.00732185490768373	pctC_4	chemotactic transducer PctC	PROKKA_05345
PROKKA_05345_sense	48.8338863571672	-2.40103446628625	0.385439870028809	-6.22933602096428	4.68416148917638e-10	6.18630149549993e-08	pctC_4	chemotactic transducer PctC	PROKKA_05345
PROKKA_05356_sense	91.1525504189638	1.02925451841892	0.30844006700814	3.33696762681535	0.000846978130335712	0.0329262748168008	n/a	Aminopeptidase N	PROKKA_05356
PROKKA_05375_sense	481.986082937731	0.881476944541619	0.245667426179517	3.58809044507795	0.000333108743684013	0.0157426539110665	pagL	Lipid A 3-O-deacylase	PROKKA_05375
PROKKA_05383_sense	10665.7272688303	0.871730736478828	0.27080250522276	3.21906451995985	0.00128609543973952	0.0454184840092628	ipk	isopentenyl monophosphate kinase	PROKKA_05383
PROKKA_05384_antis	6.4771627615353	-3.8101230627791	1.17274558313432	-3.24889141990715	0.001158556922361	0.0419911552198586	n/a	tRNA-Gln	PROKKA_05384
PROKKA_05398_sense	268.886206704971	-1.92403461225275	0.318519867798482	-6.04054819421825	1.53591498292804e-09	1.82811806795176e-07	n/a	hypothetical protein	PROKKA_05398
PROKKA_05452_sense	172206.78025329	-1.14702576267445	0.29029493379906	-3.95124278492719	7.77464024635809e-05	0.00440913568324343	n/a	CrcZ	PROKKA_05452
PROKKA_05467_antis	146.0009285783	-2.34737096399978	0.458558224332765	-5.11902489027509	3.07119431355234e-07	2.66751210603226e-05	rpsO	30S ribosomal protein S15	PROKKA_05467
PROKKA_05468_antis	129.506645557463	-2.71811599739768	0.478824601911725	-5.67664231650902	1.37364278061003e-08	1.5049193236206e-06	n/a	S15	PROKKA_05468
PROKKA_05469_igbot	6196.64010264837	-0.933632584707311	0.241132379045226	-3.8718673469074	0.00010800473016716	0.00601892256382424	truB	tRNA pseudouridine 55 synthase	PROKKA_05469
PROKKA_05474_antis	8.78299508395708	-3.19252765114675	0.975873725345069	-3.27145568963636	0.00106995353874245	0.0398334454914841	n/a	tRNA-Met	PROKKA_05474
PROKKA_05491_igbot	103.469860318726	3.22188251277929	0.992496684635361	3.24624007581748	0.00116940178842618	0.0422254780607372	grpE	heat shock protein GrpE	PROKKA_05491
PROKKA_05578_sense	87.782330647961	-3.00253200413525	0.341028882160605	-8.8043334778936	1.3163247051533e-18	4.70025425273444e-16	wspR_7	WspR	PROKKA_05578
PROKKA_05696_igtop	114.441502259671	-0.949226134676039	0.291445185502936	-3.25696282488934	0.00112611180161145	0.0412807752066006	n/a	molecular chaperone	PROKKA_05696
PROKKA_05785_antis	241.85459956198	-1.58301896697672	0.375746012210481	-4.21300270803663	2.51998040789476e-05	0.00159836388898114	ponA_2	penicillin-binding protein 1A	PROKKA_05785
PROKKA_05785_igbot	435.406237379846	-1.56761101786818	0.379311854453927	-4.13277623533536	3.5840761811295e-05	0.00218696699128288	ponA_2	penicillin-binding protein 1A	PROKKA_05785
PROKKA_05793_sense	52.7149883626312	1.96331453087619	0.523521260167838	3.75020974362485	0.000176686719162611	0.00915826160992868	hslV	heat shock protein HslV	PROKKA_05793
PROKKA_05794_sense	202.119856517936	2.40878396714466	0.44726350294479	5.38560367945336	7.22019001130958e-08	7.25102623948288e-06	hslU	heat shock protein HslU	PROKKA_05794
PROKKA_05812_sense	27.8312379295553	-2.60235696115657	0.486413226350754	-5.35009498134	8.79080819433518e-08	8.73733833006036e-06	aer_8	aerotaxis receptor Aer	PROKKA_05812
PROKKA_05877_sense	766.051854545965	-0.857743337577796	0.251071001525593	-3.41633773859129	0.000634694758879355	0.026489576495047	n/a	putative ABC-type amino acid transport protein periplasmic component	PROKKA_05877
PROKKA_05894_igtop	980.978195984603	-1.01267806185288	0.295399275341051	-3.42816704842524	0.000607671417337258	0.0256641012603282	aotP_2	arginine/ornithine transport protein AotP	PROKKA_05894
PROKKA_05917_igtop	99.3294514813521	-1.30225151526733	0.407702076248726	-3.1941252967102	0.00140255228765368	0.0493503890703252	fabF1_4	beta-ketoacyl-acyl carrier protein synthase II	PROKKA_05917
PROKKA_05928_igbot	488.937636064979	-1.24555608116054	0.34803957448527	-3.57877716349539	0.000345205644796588	0.0162347688852873	n/a	chorismate mutase	PROKKA_05928
PROKKA_05975_igbot	3368.20179839334	-0.772033417839237	0.224549226893031	-3.43814774391101	0.000585708035189354	0.0248758201200906	n/a	EVE domain protein	PROKKA_05975
PROKKA_06064_antis	110.714876530135	-1.71568156646181	0.412410108153369	-4.16013461489594	3.18060074080988e-05	0.00196565203475308	rpmG	50S ribosomal protein L33	PROKKA_06064
PROKKA_06169_sense	74.3463363223226	1.13665889117792	0.327110804214942	3.47484362036244	0.00051115123673126	0.0224000412423913	ltaA_2	low specificity l-threonine aldolase	PROKKA_06169
PROKKA_06331_antis	515.768718095443	-1.32967903956637	0.300095742161999	-4.43084940155058	9.38626265221898e-06	0.000690785940687353	n/a	hypothetical protein	PROKKA_06331
PROKKA_06332_igtop	405.843814702105	-1.35458946206698	0.291992717173075	-4.63912071226101	3.49894648540138e-06	0.000269866744526037	n/a	hypothetical protein	PROKKA_06332
PROKKA_06465_antis	44.7310232752166	-1.60245223592723	0.484263076940359	-3.30905309992193	0.000936120810735344	0.0356724930288516	n/a	PilZ domain protein	PROKKA_06465
PROKKA_06520_sense	1064.58669130819	-0.860128041606076	0.266593146632331	-3.22636966655528	0.00125371316563838	0.0449036715416455	n/a	lipoprotein	PROKKA_06520
PROKKA_06545_igbot	42.1904235279084	-1.66673072095654	0.419263172623469	-3.97538069114741	7.0266763999694e-05	0.00400853178533165	n/a	hypothetical protein	PROKKA_06545
PROKKA_06566_sense	4468.67748953546	-1.14567008476474	0.274514231354718	-4.17344514020601	3.00027929790932e-05	0.00187829173448985	n/a	Phage-related protein	PROKKA_06566
PROKKA_06701_igbot	153.568012113141	-1.38142161108774	0.312093955295213	-4.4263004382159	9.58629852431122e-06	0.000694898526863793	n/a	putative phage-related protein	PROKKA_06701
PROKKA_06747_antis	45.0542013158072	-1.88615503898844	0.468019165460798	-4.03008077058423	5.57576902129681e-05	0.00321892150504925	n/a	hypothetical protein	PROKKA_06747
PROKKA_06759_igtop	1388.81770712018	1.05508000219382	0.277422205023155	3.80315628341921	0.000142864164312051	0.00752652135591519	n/a	phage integrase	PROKKA_06759
PROKKA_06791_antis	220.71383401717	-1.05898060108237	0.313819191390477	-3.37449279755713	0.000739518511098138	0.0293403208456673	n/a	hypothetical protein	PROKKA_06791
PROKKA_06804_igbot	265.884232651252	-0.846499890617384	0.262742411396788	-3.22178625870575	0.00127394132352378	0.0453212852401945	n/a	hypothetical protein	PROKKA_06804
PROKKA_06868_antis	45.4657713369331	-1.74600224685586	0.535054600556768	-3.26322256651752	0.00110152975498488	0.0405337723962183	n/a	ISPsy2	PROKKA_06868
	NA
