locus	CF39 Log2FoldChange_25vs41	CF39 padj_25vs41	CF39 Log2FoldChange_29vs41	CF39 padj_29vs41	CF39 Log2FoldChange_33vs41	CF39 padj_33vs41	CF39 Log2FoldChange_37vs41	CF39 padj_37vs41	gene	product	locusNumber
PROKKA_01231_sense	2.96634140882411	0.00492258140815098	NA	NA	NA	NA	NA	NA	n/a	"putative iron-regulated membrane protein"	PROKKA_01231
PROKKA_01240_antis	NA	NA	2.00131581055586	0.0436369186760664	NA	NA	NA	NA	dctM_1	"DctM"	PROKKA_01240
PROKKA_01244_sense	-0.978797506328936	0.0476238140023262	NA	NA	NA	NA	NA	NA	xseA	"exodeoxyribonuclease VII large subunit"	PROKKA_01244
PROKKA_01252_sense	-0.836733534885637	0.00154922560231487	-1.15641723346609	1.64756378577308e-05	NA	NA	NA	NA	guaA	"GMP synthase"	PROKKA_01252
PROKKA_01257_sense	0.88556229074758	0.000635086685345804	NA	NA	NA	NA	NA	NA	n/a	"putative transglycosylase"	PROKKA_01257
PROKKA_01272_antis	2.07503204096738	0.0476238140023262	NA	NA	NA	NA	NA	NA	pcaT_2	"dicarboxylic acid transporter PcaT"	PROKKA_01272
PROKKA_01276_sense	-0.586239970243178	0.0299007038200295	NA	NA	NA	NA	NA	NA	rpsP	"30S ribosomal protein S16"	PROKKA_01276
PROKKA_01277_antis	NA	NA	NA	NA	NA	NA	2.74884949568061	0.0198436031995145	rimM	"16S rRNA processing protein"	PROKKA_01277
PROKKA_01277_sense	-0.616018947030849	0.0204655402443946	-0.870901687974378	0.000971696822142845	NA	NA	NA	NA	rimM	"16S rRNA processing protein"	PROKKA_01277
PROKKA_01278_antis	NA	NA	NA	NA	-1.64827357994311	0.0161492635386418	NA	NA	trmD	"tRNA (guanine-N1)-methyltransferase"	PROKKA_01278
PROKKA_01278_sense	NA	NA	-0.93945049825968	0.000180488891417572	NA	NA	NA	NA	trmD	"tRNA (guanine-N1)-methyltransferase"	PROKKA_01278
PROKKA_01280_sense	-1.17836432059341	0.0110309864525625	-1.1346648248004	0.0378834438857047	NA	NA	NA	NA	n/a	"putative ong-chain acyl-CoA thioester hydrolase"	PROKKA_01280
PROKKA_01281_sense	NA	NA	1.28072842957915	0.0215771839589136	NA	NA	NA	NA	n/a	"bacteriophage N4 adsorption protein B"	PROKKA_01281
PROKKA_01284_sense	-0.87775131144238	0.00114663107285954	-0.647421330957031	0.0378834438857047	NA	NA	NA	NA	dsbC	"thiol:disulfide interchange protein DsbC"	PROKKA_01284
PROKKA_01291_sense	1.20335669805832	1.38678849557924e-05	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01291
PROKKA_01294_sense	NA	NA	-0.811149900184269	0.00733614231403533	NA	NA	NA	NA	yqiK	"Inner membrane protein YqiK"	PROKKA_01294
PROKKA_01297_sense	-1.31976004218523	0.00201995866729294	NA	NA	NA	NA	NA	NA	n/a	"YaeQ family protein"	PROKKA_01297
PROKKA_01301_sense	-1.45107566851943	2.85686477456718e-06	-1.58922315492825	2.4345663139409e-06	-1.39185132699489	0.00156607854352377	NA	NA	n/a	"hypothetical protein"	PROKKA_01301
PROKKA_01306_sense	-1.70898044684865	2.46837095765115e-09	-1.49362054924282	3.94686697839088e-07	-1.19370501158122	0.00638165915837228	NA	NA	n/a	"KWG repeat-containing protein"	PROKKA_01306
PROKKA_01309_sense	-1.29472650873497	0.000422415727522937	-1.29447931132096	0.000990847335057037	NA	NA	-0.997952260591649	0.0378552791681915	spdH	"spermidine dehydrogenase SpdH"	PROKKA_01309
PROKKA_01336_sense	-0.845331352821182	0.00465487026026219	-0.816944516930396	0.0112111195406866	NA	NA	NA	NA	adk	"adenylate kinase"	PROKKA_01336
PROKKA_01345_sense	NA	NA	NA	NA	-1.645664342522	0.0464166953125572	NA	NA	triA_2	"Resistance-Nodulation-Cell Division (RND) triclosan efflux membrane fusion protein TriA"	PROKKA_01345
PROKKA_01346_sense	-0.995311774593345	0.0146400521428226	-1.02184458151694	0.0191928634139483	NA	NA	NA	NA	triC_2	"Resistance-Nodulation-Cell Division (RND) triclosan efflux transporter TriC"	PROKKA_01346
PROKKA_01349_sense	-0.606966219390447	0.0396932910972981	NA	NA	NA	NA	NA	NA	plsB	"glycerol-3-phosphate acyltransferase"	PROKKA_01349
PROKKA_01352_sense	2.09014754776746	0.0118845789612454	NA	NA	NA	NA	NA	NA	n/a	"putative auxiliary component of ABC transporter"	PROKKA_01352
PROKKA_01353_sense	1.55557698772842	0.0425644605926879	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01353
PROKKA_01356_sense	NA	NA	-0.759998804642187	0.0152311954402387	NA	NA	NA	NA	dapD	"tetrahydrodipicolinate succinylase"	PROKKA_01356
PROKKA_01360_sense	NA	NA	1.04319714657866	0.00152544161105943	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01360
PROKKA_01366_sense	-1.28202511716817	8.61862518027075e-05	-0.875345427709223	0.0207905703623989	-1.09134121803722	0.0251287761378614	-0.998492995546991	0.0175339470860443	n/a	"t44"	PROKKA_01366
PROKKA_01367_sense	-1.35108176475283	6.72154287938849e-09	-1.000919234498	0.00012453165784303	-1.39921648224848	0.000324102179475234	-0.892078131641194	0.00297154483599246	rpsB	"30S ribosomal protein S2"	PROKKA_01367
PROKKA_01368_sense	-1.30623214845432	1.4976882620672e-07	-0.985638698522616	0.000340347503745911	-1.07993185802118	0.00622675348204771	-0.834250152722192	0.0100812437890376	tsf	"elongation factor Ts"	PROKKA_01368
PROKKA_01369_sense	-1.03227106427062	1.29445523874592e-05	-1.05436506886372	0.000111566962965999	NA	NA	NA	NA	pyrH	"uridylate kinase"	PROKKA_01369
PROKKA_01370_sense	-0.557233936848607	0.044121740017392	-0.906546489076089	0.00141556451128287	NA	NA	NA	NA	frr	"ribosome recycling factor"	PROKKA_01370
PROKKA_01371_sense	-1.39579792639565	8.54175132237408e-06	-1.22840788775533	0.00022336905460301	NA	NA	-0.868207681574594	0.0438984072872558	uppS	"undecaprenyl pyrophosphate synthetase"	PROKKA_01371
PROKKA_01374_sense	-1.19908038099772	1.36942658056001e-05	-0.68795140064376	0.0244143422540395	NA	NA	-0.906225598630335	0.00377185698626556	n/a	"putative membrane-associated zinc metalloprotease"	PROKKA_01374
PROKKA_01377_sense	-0.623771845545474	0.0410711938005003	-0.860887135714329	0.0050088393019121	NA	NA	NA	NA	lpxD	"UDP-3-O-[3-hydroxylauroyl] glucosamine N-acyltransferase"	PROKKA_01377
PROKKA_01382_sense	-0.956312632949115	0.0010575898862635	-0.777860503915256	0.0242159559367632	NA	NA	NA	NA	n/a	"putative amino acid permease"	PROKKA_01382
PROKKA_01386_sense	NA	NA	-0.584862335338843	0.0451609233955017	NA	NA	NA	NA	pyrG_1	"CTP synthase"	PROKKA_01386
PROKKA_01387_sense	NA	NA	-1.02199116056684	0.000939596260413075	NA	NA	NA	NA	kdsA_1	"2-dehydro-3-deoxyphosphooctonate aldolase"	PROKKA_01387
PROKKA_01388_sense	NA	NA	-0.830471849849241	0.00483488255245761	NA	NA	NA	NA	eno	"enolase"	PROKKA_01388
PROKKA_01401_sense	-0.61092691490309	0.0306873574570967	-0.712178113713353	0.0244893470618437	NA	NA	NA	NA	rpoS_1	"sigma factor RpoS"	PROKKA_01401
PROKKA_01407_sense	-1.23052182251871	3.29628506135222e-06	-1.32556794780604	6.33610115809199e-07	-1.36674128066137	0.000886089352901537	-0.884172002304844	0.0104616488096748	recA_1	"RecA protein"	PROKKA_01407
PROKKA_01410_sense	1.68220925514891	0.00189387311181747	1.27609090256661	0.0401277639421349	1.60310275087295	0.0223345398163965	1.88241840303698	0.00356904764015792	n/a	"putative metallo-beta-lactamase superfamily protein"	PROKKA_01410
PROKKA_01411_sense	2.63890537926455	1.77890600151393e-06	2.09428201462524	0.000179676277175774	2.15502912146161	0.00271946487556392	3.08520543733971	0.0102796072957434	n/a	"phosphoketolase"	PROKKA_01411
PROKKA_01412_sense	-0.845542914111256	0.0291356570635405	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01412
PROKKA_01413_sense	-0.784458985514897	0.0230793369340862	NA	NA	NA	NA	NA	NA	n/a	"putative secreted protein"	PROKKA_01413
PROKKA_01414_sense	-1.98017519907325	2.7417252119269e-06	-2.09651419047441	1.27284352697698e-06	-1.92963903877932	0.000243601866061908	-1.65610584132122	0.000733454196607095	potD	"polyamine transport protein PotD"	PROKKA_01414
PROKKA_01415_sense	NA	NA	NA	NA	-1.73898467796035	0.00638165915837228	NA	NA	potC_3	"polyamine transport protein PotC"	PROKKA_01415
PROKKA_01416_sense	NA	NA	-0.998177448640847	0.0352476182784005	NA	NA	NA	NA	potB_3	"polyamine transport protein PotB"	PROKKA_01416
PROKKA_01417_sense	-1.04869078700062	0.0203873909484396	-1.25390940088736	0.00585726256589518	-1.17180752108475	0.0484667420433167	NA	NA	potA_4	"polyamine transport protein PotA"	PROKKA_01417
PROKKA_01423_sense	4.98361665797497	0.00134494052972269	NA	NA	3.90763869183117	0.0265539382215525	NA	NA	rpmE2	"50S ribosomal protein L31"	PROKKA_01423
PROKKA_01424_sense	4.39754723366842	0.0112724655492124	NA	NA	NA	NA	NA	NA	rpmJ_2	"50S ribosomal protein L36"	PROKKA_01424
PROKKA_01425_antis	4.06807634863716	1.01230693568307e-06	NA	NA	3.43942522931615	8.99138549682183e-05	NA	NA	narL_2	"two-component response regulator NarL"	PROKKA_01425
PROKKA_01448_antis	1.33383125519973	4.21678788873754e-05	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01448
PROKKA_01449_antis	0.847720196438939	0.00530874886358609	NA	NA	0.901132772081131	0.0470654654501541	NA	NA	n/a	"hypothetical protein"	PROKKA_01449
PROKKA_01454_sense	-1.10265796078112	0.00176455906641799	NA	NA	NA	NA	NA	NA	nalD_1	"NalD"	PROKKA_01454
PROKKA_01455_antis	4.24421841642694	0.00621130240497251	NA	NA	NA	NA	NA	NA	pcaK_2	"4-hydroxybenzoate transporter PcaK"	PROKKA_01455
PROKKA_01465_sense	-0.821768403777245	0.0104392149437136	-1.28021365942666	5.10396040311338e-07	NA	NA	NA	NA	imm2	"pyocin S2 immunity protein"	PROKKA_01465
PROKKA_01466_sense	-2.8893685645134	1.01817748060034e-30	-2.77493096995603	1.21994737361431e-30	-2.71832301388598	2.06071144830661e-17	-1.75684203456227	5.20311398597648e-11	pys2_1	"pyocin S2"	PROKKA_01466
PROKKA_01492_sense	-0.950209185139749	0.0254541631477251	NA	NA	NA	NA	NA	NA	yaaA	"YaaA-like protein"	PROKKA_01492
PROKKA_01498_sense	-2.08691287968556	1.94673013985629e-14	-1.13501757160032	0.000479676181195636	-1.4308664876125	0.000318186340311599	-1.60166135729972	3.68039430668856e-06	grx_1	"glutaredoxin"	PROKKA_01498
PROKKA_01499_antis	-2.65611508620713	2.69791470902299e-07	NA	NA	NA	NA	NA	NA	n/a	"putative integral membrane transport protein"	PROKKA_01499
PROKKA_01499_sense	-3.01222324013174	0.0113198743073781	NA	NA	NA	NA	NA	NA	n/a	"putative integral membrane transport protein"	PROKKA_01499
PROKKA_01501_sense	NA	NA	NA	NA	-2.33483387086202	2.05073813383259e-05	-2.84131042298091	2.77089977667186e-07	bfd	"hypothetical protein"	PROKKA_01501
PROKKA_01504_sense	-1.17861518456749	0.000277873521594585	-0.870850570260749	0.0236156784565932	NA	NA	NA	NA	pyrC	"dihydroorotase"	PROKKA_01504
PROKKA_01506_sense	-1.28771917584606	2.90314233966518e-07	-1.10229299586321	0.000110219604418731	-0.854151347023391	0.0478904471207858	-0.858963164528156	0.00932787132181081	argG	"argininosuccinate synthase"	PROKKA_01506
PROKKA_01517_sense	1.54294337115006	2.8911932207239e-09	1.42034839535762	2.25642559191997e-07	NA	NA	NA	NA	n/a	"leucyl-tRNA synthetase"	PROKKA_01517
PROKKA_01524_sense	-1.12735229313908	0.0308034606452443	NA	NA	NA	NA	NA	NA	nqrE_1	"Na+-translocating NADH:quinone oxidoreductase subunit Nqr5"	PROKKA_01524
PROKKA_01530_sense	-0.658322509062389	0.0198721444236214	NA	NA	NA	NA	NA	NA	dcd	"deoxycytidine triphosphate deaminase"	PROKKA_01530
PROKKA_01537_antis	2.06834877234578	0.00638784255184827	NA	NA	NA	NA	NA	NA	n/a	"putative chloramphenicol-sensitive protein"	PROKKA_01537
PROKKA_01538_sense	1.73388097225015	2.40476277935032e-07	1.25828275560882	0.000827606683712386	NA	NA	0.976095788977705	0.0215204250256583	n/a	"putative lipoprotein"	PROKKA_01538
PROKKA_01544_sense	NA	NA	-0.853294501988157	0.00854124062513906	NA	NA	NA	NA	dbpA_2	"RNA helicase DbpA"	PROKKA_01544
PROKKA_01545_sense	3.93942323334722	0.000147899998479647	2.2134953258075	0.0135411626654378	NA	NA	2.02052304814315	0.0426192955517185	n/a	"putative transmembrane protein"	PROKKA_01545
PROKKA_01551_antis	4.33654649834288	1.02388956227624e-06	2.80187413736915	0.000295353879270847	2.58849483267485	0.0024822578752389	2.48371488329352	0.00366518600786515	phzH_2	"potential phenazine-modifying enzyme"	PROKKA_01551
PROKKA_01558_sense	-2.39454826226731	1.91492582144679e-12	-2.40869685729525	1.94326068254727e-11	-2.20033456018508	9.96038927794533e-07	-2.14279354806974	3.90740836524751e-08	mqoA	"malate:quinone oxidoreductase"	PROKKA_01558
PROKKA_01560_sense	-1.34370880782713	0.0149448406177496	NA	NA	-1.85857910970044	0.00422030484835998	NA	NA	n/a	"alkylhydroperoxide reductase C"	PROKKA_01560
PROKKA_01568_sense	NA	NA	-1.69125984563704	0.0348031737127875	NA	NA	NA	NA	potA_6	"polyamine transport protein PotA"	PROKKA_01568
PROKKA_01571_sense	0.708201183351816	0.0272827734159359	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01571
PROKKA_01574_sense	-1.23307733825388	0.0285978190789648	NA	NA	NA	NA	NA	NA	folM	"dihydromonapterin reductase FolM"	PROKKA_01574
PROKKA_01578_sense	4.74628656538645	0.000620790451250797	4.5260640348269	0.00187277732640875	3.51193350942018	0.00356598007554396	3.2701994237998	0.00508808296449316	n/a	"putative murein hydrolase exporter"	PROKKA_01578
PROKKA_01580_sense	NA	NA	3.34662810396524	0.0076940957462473	2.67627656494207	0.038915983075503	NA	NA	n/a	"aldolase II superfamily protein"	PROKKA_01580
PROKKA_01598_sense	-1.21765654684088	4.993605945455e-06	-0.945760879800211	0.00131133747585182	-0.985773950429704	0.0176981211180102	-0.850638513901596	0.0185565050270513	n/a	"YebG"	PROKKA_01598
PROKKA_01601_sense	NA	NA	NA	NA	NA	NA	-2.08165159465131	0.000547604378941354	fpvI_1	"FpvI"	PROKKA_01601
PROKKA_01627_sense	-0.852673457285545	0.00517275846667243	NA	NA	NA	NA	NA	NA	amrZ_1	"alginate and motility regulator Z"	PROKKA_01627
PROKKA_01646_antis	1.52142800453541	1.83253455714842e-05	0.984881203630438	0.0272622061661965	NA	NA	NA	NA	n/a	"yd repeat-containing protein"	PROKKA_01646
PROKKA_01678_sense	2.88954162854262	9.9796387853456e-06	1.73838306262715	0.00728475549803944	1.87422860684363	0.0105410652177102	3.63955772047718	1.28440772955559e-05	rfaD	"ADP-L-glycero-D-mannoheptose 6-epimerase"	PROKKA_01678
PROKKA_01706_sense	3.68882751810639	2.66034610913264e-16	3.21340136644127	8.58173845612431e-12	2.5570380309731	2.12247286080249e-06	2.38734649632752	0.0320630184298636	n/a	"hypothetical protein"	PROKKA_01706
PROKKA_01711_antis	1.73295687469561	5.82292544711706e-05	1.28917180769607	0.00669115911888849	NA	NA	NA	NA	n/a	"P20"	PROKKA_01711
PROKKA_01711_sense	6.31640521231051	6.80226986556689e-195	2.91437112789677	1.50958998397602e-29	2.43824391754833	5.21059750518921e-07	3.13429361112834	1.68979940776915e-13	n/a	"P20"	PROKKA_01711
PROKKA_01712_antis	3.23020054755097	1.57746888524077e-11	2.54364205752817	1.40708379629994e-07	NA	NA	2.36398862859317	1.25868725054982e-06	n/a	"hypothetical protein"	PROKKA_01712
PROKKA_01712_sense	5.67971431629281	2.58338789943694e-87	2.97731289904389	4.8049550407482e-21	2.83084856811045	5.71847517370853e-09	2.87372385259537	1.84059108067485e-10	n/a	"hypothetical protein"	PROKKA_01712
PROKKA_01718_sense	-0.903477167352387	0.0125515867222028	NA	NA	NA	NA	NA	NA	phaJ1	"(R)-specific enoyl-CoA hydratase"	PROKKA_01718
PROKKA_01719_sense	-0.872571358172735	0.0332537433882427	NA	NA	NA	NA	NA	NA	n/a	"putative lysophospholipase"	PROKKA_01719
PROKKA_01721_sense	-0.898517447344637	0.000588472475701095	-0.637288800011361	0.0350102083881893	NA	NA	NA	NA	fadD1_2	"long-chain-fatty-acid--CoA ligase"	PROKKA_01721
PROKKA_01726_sense	NA	NA	-1.33880313898384	0.0191628605663354	NA	NA	NA	NA	vgrG1_3	"VgrG1"	PROKKA_01726
PROKKA_01736_sense	-2.01338326437809	0.000962189039997119	-2.18979158193678	0.000520484255233692	-2.04681268055274	0.0064057793631681	-1.84844404917669	0.0102796072957434	n/a	"putative low-complexity protein"	PROKKA_01736
PROKKA_01737_sense	NA	NA	-2.6671945608117	0.0210771997629498	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01737
PROKKA_01750_sense	1.20266860864399	0.00224796761837807	NA	NA	NA	NA	NA	NA	n/a	"putative acetyltransferase"	PROKKA_01750
PROKKA_01752_sense	NA	NA	-1.08208900005597	0.0121523969393508	-2.17877911782651	9.96038927794533e-07	-2.20124919331783	4.45826087715074e-05	fecA_2	"Fe(III) dicitrate transport protein FecA"	PROKKA_01752
PROKKA_01753_antis	-1.61476390180395	0.00307591274488664	NA	NA	NA	NA	NA	NA	n/a	"putative acetyltransferase"	PROKKA_01753
PROKKA_01753_sense	NA	NA	NA	NA	-1.23721273427239	0.036789541881032	NA	NA	n/a	"putative acetyltransferase"	PROKKA_01753
PROKKA_01754_antis	-2.29551305537382	2.34936466494243e-06	NA	NA	NA	NA	NA	NA	n/a	"cspA"	PROKKA_01754
PROKKA_01754_sense	-3.03225787522245	1.80907558061721e-36	-2.50175785117003	1.08823366845228e-13	-2.34756264772978	9.6375157917773e-09	-1.79309428003616	2.62537600117289e-08	n/a	"cspA"	PROKKA_01754
PROKKA_01755_antis	-2.42740149230737	0.00962260335826903	NA	NA	NA	NA	NA	NA	capB_2	"cold acclimation protein B"	PROKKA_01755
PROKKA_01755_sense	-2.81561031623572	5.10162326909496e-14	-2.2064827754422	3.14513665784606e-08	-1.31629794857919	0.0414305863018616	NA	NA	capB_2	"cold acclimation protein B"	PROKKA_01755
PROKKA_01758_sense	NA	NA	-0.832394073457114	0.0309849338988253	NA	NA	NA	NA	rdgC_1	"recombination associated protein"	PROKKA_01758
PROKKA_01760_sense	-2.19599470851634	4.89545367737064e-05	NA	NA	NA	NA	NA	NA	n/a	"tRNA-Asp"	PROKKA_01760
PROKKA_01761_sense	-1.28708337885561	2.50421378179885e-06	-1.06239479469221	0.000396755457617717	-0.939067674786912	0.036345599779798	NA	NA	fklB_2	"peptidyl-prolyl cis-trans isomerase FklB"	PROKKA_01761
PROKKA_01767_antis	NA	NA	-1.25048297733059	0.00818782062868298	NA	NA	NA	NA	bifA_1	"BifA"	PROKKA_01767
PROKKA_01768_antis	-3.09337618106839	0.00134725740525463	-3.20056974299201	0.000371971014321208	NA	NA	NA	NA	prc_1	"periplasmic tail-specific protease"	PROKKA_01768
PROKKA_01768_sense	-1.00919154292268	9.54643741426088e-05	-0.705511425268808	0.0191628605663354	NA	NA	NA	NA	prc_1	"periplasmic tail-specific protease"	PROKKA_01768
PROKKA_01778_sense	-0.859154090218277	0.0389759985455367	NA	NA	NA	NA	NA	NA	n/a	"putative aminopeptidase 2"	PROKKA_01778
PROKKA_01798_sense	-1.34865458341338	0.0111068016141686	NA	NA	NA	NA	NA	NA	ppiA	"peptidyl-prolyl cis-trans isomerase A"	PROKKA_01798
PROKKA_01812_sense	1.03764817473913	0.0273520377109518	NA	NA	NA	NA	NA	NA	n/a	"ABC-type transporter periplasmic component"	PROKKA_01812
PROKKA_01814_sense	1.28989991405281	0.000707139260532645	NA	NA	NA	NA	NA	NA	n/a	"ABC transporter permease"	PROKKA_01814
PROKKA_01816_sense	2.81908803072943	0.000117007514496166	2.84194775682381	0.000923376114136279	NA	NA	NA	NA	n/a	"putative ferredoxin"	PROKKA_01816
PROKKA_01825_sense	-1.31830418463273	0.00702704505056174	NA	NA	NA	NA	NA	NA	n/a	"putative PHP domain-containing protein"	PROKKA_01825
PROKKA_01826_sense	-1.09226136803404	0.0466466718250933	NA	NA	NA	NA	NA	NA	n/a	"putative SUA5/yciO/yrdC family:Sua5/YciO/YrdC/YwlC protein family protein"	PROKKA_01826
PROKKA_01827_sense	-0.772866415054326	0.0367122529581946	-0.788371719208574	0.0496569246103139	NA	NA	NA	NA	n/a	"chromosome segregation and condensation protein ScpA"	PROKKA_01827
PROKKA_01832_sense	-0.86608864665923	0.0157168702525685	-1.15395769497897	0.00164515312781153	NA	NA	NA	NA	edd	"phosphogluconate dehydratase"	PROKKA_01832
PROKKA_01833_sense	NA	NA	-1.02061251102721	0.00634587738184452	NA	NA	NA	NA	glk	"glucokinase"	PROKKA_01833
PROKKA_01838_antis	0.973887989403812	0.0330830074423629	NA	NA	NA	NA	NA	NA	agtD_2	"AgtD"	PROKKA_01838
PROKKA_01843_sense	-1.20690964673746	2.15155989459386e-05	-1.29180207409421	5.97201376937672e-05	-0.966028096480219	0.0294019774725496	-0.996535646679669	0.0051039620222332	zwf_1	"glucose-6-phosphate 1-dehydrogenase"	PROKKA_01843
PROKKA_01844_sense	-0.912369574010092	0.015039783982656	-1.02805285630236	0.00958047857743951	NA	NA	-1.32203835798874	0.00310560229766894	pgl	"6-phosphogluconolactonase"	PROKKA_01844
PROKKA_01845_sense	NA	NA	-0.964410467605543	0.0357490929511912	NA	NA	NA	NA	n/a	"2-keto-3-deoxy-6-phosphogluconate aldolase"	PROKKA_01845
PROKKA_01847_sense	-1.96689905302092	1.15028835050266e-11	-1.79702877579919	7.1826801386297e-09	-1.34579176018642	0.00392382673291797	-0.90286152658	0.044183189278445	n/a	"putative pseudouridine synthase"	PROKKA_01847
PROKKA_01850_antis	1.72813135848251	0.0459733410020835	NA	NA	NA	NA	NA	NA	gltS	"glutamate/sodium ion symporter GltS"	PROKKA_01850
PROKKA_01859_sense	NA	NA	-0.602358052518228	0.0378834438857047	NA	NA	NA	NA	gyrA	"DNA gyrase subunit A"	PROKKA_01859
PROKKA_01863_sense	-0.744321613168874	0.010867069806754	NA	NA	NA	NA	NA	NA	n/a	"bifunctional cyclohexadienyl dehydrogenase/ 3-phosphoshikimate 1-carboxyvinyltransferase"	PROKKA_01863
PROKKA_01864_sense	-1.08796527885269	0.00303363863453923	-1.15188148065081	0.00317424874158331	NA	NA	NA	NA	cmk	"cytidylate kinase"	PROKKA_01864
PROKKA_01865_sense	-0.870106781585085	0.000154247476156213	-0.825668703501113	0.000993435782351558	-1.06681203391496	0.00626333757257343	NA	NA	rpsA_1	"30S ribosomal protein S1"	PROKKA_01865
PROKKA_01866_sense	-1.06272931731264	0.000206313325940928	NA	NA	NA	NA	NA	NA	himD	"integration host factor beta subunit"	PROKKA_01866
PROKKA_01868_sense	NA	NA	NA	NA	NA	NA	-0.831338851286447	0.00344466399316111	n/a	"putative transporter-like membrane protein"	PROKKA_01868
PROKKA_01869_sense	-0.713787705048261	0.00376301271764525	-0.809049388280961	0.00480618795536823	NA	NA	-0.857151776972917	0.00185545404515269	n/a	"hypothetical protein"	PROKKA_01869
PROKKA_01871_sense	-0.813117657806239	0.00514532745973956	NA	NA	NA	NA	-0.860589414294975	0.00899907683383338	n/a	"hypothetical protein"	PROKKA_01871
PROKKA_01872_sense	-0.958958463704571	0.000355201573918807	-0.689605067655949	0.0222194601260061	NA	NA	-0.72188970792399	0.0294200826054784	wbpM_1	"nucleotide sugar epimerase/dehydratase WbpM"	PROKKA_01872
PROKKA_01873_sense	-0.92369415565958	0.000501449782376745	-0.746096888642564	0.0170125973984752	NA	NA	NA	NA	n/a	"protein WbjC"	PROKKA_01873
PROKKA_01874_sense	-1.22776674997602	6.50600708272021e-07	-0.893054702723406	0.002086881294923	NA	NA	-0.684001145133748	0.0374780092592881	wbpI	"UDP-N-acetylglucosamine 2-epimerase WbpI"	PROKKA_01874
PROKKA_01875_sense	-1.08751694608709	9.86699661655039e-06	-0.855009548819249	0.00196115739937061	NA	NA	-0.662771280398362	0.0442647325530384	n/a	"glycosyltransferase"	PROKKA_01875
PROKKA_01876_sense	-1.098914046036	6.74425539088143e-06	-0.689190136007694	0.026359450090348	NA	NA	-0.737742369117034	0.0215198004524331	rmd_1	"oxidoreductase Rmd"	PROKKA_01876
PROKKA_01877_sense	-0.81806610970409	0.00196667679584517	NA	NA	NA	NA	NA	NA	wbpL	"glycosyltransferase WbpL"	PROKKA_01877
PROKKA_01878_antis	2.80181817800632	1.07281322139548e-41	2.52118616964183	3.67931663103346e-19	2.49467009788368	1.82023392602886e-08	2.64999107166485	2.28807867748742e-30	wbpM_2	"nucleotide sugar epimerase/dehydratase WbpM"	PROKKA_01878
PROKKA_01878_sense	-0.795375679810541	0.00141353693610542	NA	NA	NA	NA	NA	NA	wbpM_2	"nucleotide sugar epimerase/dehydratase WbpM"	PROKKA_01878
PROKKA_01885_sense	0.810562541453341	0.0485192784607523	NA	NA	NA	NA	NA	NA	bexR_8	"bistable expression regulator BexR"	PROKKA_01885
PROKKA_01887_sense	-1.22300297451968	0.00230795133272639	NA	NA	NA	NA	-1.28187879629298	0.00831956773249369	n/a	"tRNA-Ala"	PROKKA_01887
PROKKA_01898_sense	-1.7420475068669	0.00344384039922759	-2.12892627736158	0.000167243041881834	-2.42196188165318	0.000216819077659384	-2.79925313266019	3.97661803425707e-05	ibpA	"heat-shock protein IbpA"	PROKKA_01898
PROKKA_01931_sense	-1.03349560363711	0.0115773771557133	NA	NA	NA	NA	NA	NA	n/a	"tRNA-Asp"	PROKKA_01931
PROKKA_01933_antis	-2.08245552367866	0.0345235205531639	-3.01501546159626	0.000354685053552134	NA	NA	NA	NA	oruR_3	"transcriptional regulator OruR"	PROKKA_01933
PROKKA_01934_antis	NA	NA	-4.63331525529943	0.00116395334020382	NA	NA	NA	NA	n/a	"Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase"	PROKKA_01934
PROKKA_01934_sense	2.29720274641943	0.000974352851746229	1.8811762820551	0.0116151681699678	2.45263499998796	0.00498100527601452	2.0514367335944	0.0107612413648339	n/a	"Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase"	PROKKA_01934
PROKKA_01935_sense	NA	NA	-1.75964500521811	7.01302925276288e-06	NA	NA	NA	NA	fadH1_1	"2-4-dienoyl-CoA reductase FadH1"	PROKKA_01935
PROKKA_01943_sense	NA	NA	-0.931059660765925	0.00113569399406349	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01943
PROKKA_01953_sense	NA	NA	1.08501993144257	0.039907305104043	NA	NA	NA	NA	n/a	"putative TPR domain-containing protein"	PROKKA_01953
PROKKA_01960_sense	1.85825181177186	0.00114153501080355	NA	NA	NA	NA	NA	NA	n/a	"putative transcriptional regulator"	PROKKA_01960
PROKKA_01964_sense	1.57376461140899	0.000247411766278604	NA	NA	NA	NA	NA	NA	pelA	"PelA"	PROKKA_01964
PROKKA_01965_sense	1.8915809990797	3.59837381803277e-08	1.05913125554533	0.0051642742066373	1.11133385270311	0.0274804005570167	NA	NA	pelB	"PelB"	PROKKA_01965
