locus	CF39 Log2FoldChange_25vs41	CF39 padj_25vs41	CF39 Log2FoldChange_29vs41	CF39 padj_29vs41	CF39 Log2FoldChange_33vs41	CF39 padj_33vs41	CF39 Log2FoldChange_37vs41	CF39 padj_37vs41	gene	product	locusNumber
PROKKA_00720_antis	NA	NA	NA	NA	NA	NA	1.52722813402624	0.00496953440564499	secY	"secretion protein SecY"	PROKKA_00720
PROKKA_00720_sense	-1.20670899371384	3.42876338035618e-07	-1.14675839808805	6.22283039659904e-06	-0.923336592642592	0.024067812169368	-0.82616676725817	0.00646214150004885	secY	"secretion protein SecY"	PROKKA_00720
PROKKA_00721_igtop	NA	NA	-0.904119903346347	0.0129621120902781	NA	NA	NA	NA	rpmJ_1	"50S ribosomal protein L36"	PROKKA_00721
PROKKA_00721_sense	-0.53906792510913	0.0499442424648591	-0.677743288026436	0.0103491364765319	NA	NA	NA	NA	rpmJ_1	"50S ribosomal protein L36"	PROKKA_00721
PROKKA_00722_antis	NA	NA	NA	NA	NA	NA	1.66439236896749	0.0387008922279099	rpsM	"30S ribosomal protein S13"	PROKKA_00722
PROKKA_00722_igtop	-0.774418329454643	0.00613100897849483	-1.19644136719439	1.9207285189799e-05	NA	NA	-0.763201656116288	0.0324973167493537	rpsM	"30S ribosomal protein S13"	PROKKA_00722
PROKKA_00722_sense	-0.949458728109039	0.000138908542890551	-1.21684311721559	2.35005454318655e-06	NA	NA	-0.747766139297078	0.0198436031995145	rpsM	"30S ribosomal protein S13"	PROKKA_00722
PROKKA_00723_igtop	-0.879108986288642	0.00154935402773767	-1.08854461981436	8.30550472488413e-05	NA	NA	NA	NA	rpsK	"30S ribosomal protein S11"	PROKKA_00723
PROKKA_00723_sense	-1.54020551830936	7.14948259924445e-12	-1.16397030919706	5.20470350144016e-06	-0.924399214523959	0.0174709858543102	-0.887402607071921	0.00240952713403089	rpsK	"30S ribosomal protein S11"	PROKKA_00723
PROKKA_00724_igtop	-1.49189707156087	0.00410627399643752	NA	NA	NA	NA	NA	NA	rpsD	"30S ribosomal protein S4"	PROKKA_00724
PROKKA_00724_sense	-0.942113181112304	0.00011840411557507	-1.08722930734496	2.57608188197798e-05	NA	NA	NA	NA	rpsD	"30S ribosomal protein S4"	PROKKA_00724
PROKKA_00725_igtop	-1.21276389611353	5.3104320386171e-05	-1.14340570111248	0.0005256114479046	NA	NA	NA	NA	rpoA	"DNA-directed RNA polymerase alpha chain"	PROKKA_00725
PROKKA_00725_sense	-1.1060661045067	2.01110486362652e-06	-1.07478054698541	1.45204304427972e-05	-1.09019697066771	0.00670960172369357	-0.66825857877724	0.0350378638274523	rpoA	"DNA-directed RNA polymerase alpha chain"	PROKKA_00725
PROKKA_00726_igtop	-1.80480810038878	5.83630840456873e-10	-1.62274757631499	4.31641049223946e-08	-1.15991633305468	0.0188754004487438	-1.22187661919667	0.000517764885448707	rplQ	"50S ribosomal protein L17"	PROKKA_00726
PROKKA_00726_sense	-1.71887089708661	3.12529760865955e-10	-1.33494609564962	1.68348936963487e-05	-1.37641737086495	0.00209033338314022	-1.08499566324035	0.00245127056085784	rplQ	"50S ribosomal protein L17"	PROKKA_00726
PROKKA_00727_igbot	-0.912625008049935	0.0386011443823068	NA	NA	NA	NA	NA	NA	katA	"catalase"	PROKKA_00727
PROKKA_00727_igtop	-1.60952067567346	3.31171850168109e-08	-1.74640101986092	2.03805468224498e-08	NA	NA	NA	NA	katA	"catalase"	PROKKA_00727
PROKKA_00731_sense	-0.833778860349445	0.00232763895469929	-0.811841250668392	0.00588908065131538	NA	NA	NA	NA	ssb	"single-stranded DNA-binding protein"	PROKKA_00731
PROKKA_00742_sense	NA	NA	NA	NA	NA	NA	-2.22103090608097	0.032440386060813	fptA	"Fe(III)-pyochelin outer membrane receptor precursor"	PROKKA_00742
PROKKA_00783_sense	-2.13673900813177	0.0174482161249625	-1.99191927614558	0.0498244480014466	NA	NA	NA	NA	opdH_1	"cis-aconitate porin OpdH"	PROKKA_00783
PROKKA_00784_sense	-1.92432607499751	1.97586374458045e-06	-1.33067219055241	0.00783750182164042	NA	NA	NA	NA	n/a	"type 12 methyltransferase"	PROKKA_00784
PROKKA_00786_sense	-1.30554456610991	0.0281846725096194	NA	NA	NA	NA	NA	NA	ppiC2	"peptidyl-prolyl cis-trans isomerase C2"	PROKKA_00786
PROKKA_00788_igbot	2.12060395411554	1.98574414836127e-12	0.796235588427904	0.0235115795048813	NA	NA	NA	NA	bexR_3	"bistable expression regulator BexR"	PROKKA_00788
PROKKA_00792_sense	3.3012938561064	0.00347786387574513	NA	NA	NA	NA	NA	NA	ahpF_2	"alkyl hydroperoxide reductase subunit F"	PROKKA_00792
PROKKA_00794_sense	NA	NA	NA	NA	-2.29676251106324	0.0230994917647018	-4.17297955987243	0.00261420385173666	fpvB	"second ferric pyoverdine receptor FpvB"	PROKKA_00794
PROKKA_00796_sense	-1.79307045115604	0.0345235205531639	NA	NA	NA	NA	NA	NA	n/a	"putative acetyltransferase"	PROKKA_00796
PROKKA_00821_sense	1.99616412715019	1.94180364568796e-07	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00821
PROKKA_00824_igbot	0.815967737213762	0.0216645076834829	NA	NA	NA	NA	NA	NA	n/a	"Integrase"	PROKKA_00824
PROKKA_00824_igtop	-2.21395182010218	1.33247593137539e-08	NA	NA	NA	NA	-1.93387378418795	5.74691983485745e-05	n/a	"Integrase"	PROKKA_00824
PROKKA_00824_sense	0.945566711466927	0.014667188009706	NA	NA	NA	NA	NA	NA	n/a	"Integrase"	PROKKA_00824
PROKKA_00834_sense	1.04726833462049	0.0169176980376425	NA	NA	NA	NA	-1.02447317189102	0.0429572347044934	n/a	"putative SPFH domain protein"	PROKKA_00834
PROKKA_00838_antis	2.22902933109994	5.38923665020388e-20	1.18938974410199	7.97545961239116e-05	1.13873971735623	0.00754444373048174	NA	NA	prtR_2	"transcriptional regulator PrtR"	PROKKA_00838
PROKKA_00838_igbot	0.719182441389011	0.0498110888670071	NA	NA	NA	NA	NA	NA	prtR_2	"transcriptional regulator PrtR"	PROKKA_00838
PROKKA_00839_igtop	1.42873487167201	0.000438663566218494	1.46520516343774	0.00113140913097453	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00839
PROKKA_00844_sense	1.95018313864779	0.00163991806116512	1.68519837810504	0.0110075855691315	NA	NA	NA	NA	n/a	"putative phage-like protein"	PROKKA_00844
PROKKA_00848_sense	1.47658318827584	0.046885112992257	NA	NA	NA	NA	NA	NA	dnaB_1	"replicative DNA helicase"	PROKKA_00848
PROKKA_00849_sense	1.52880815230351	0.0193189448972876	NA	NA	NA	NA	NA	NA	n/a	"phage integrase family protein"	PROKKA_00849
PROKKA_00851_sense	1.1889672700233	0.0118566370078576	NA	NA	NA	NA	NA	NA	n/a	"putative phage-like protein"	PROKKA_00851
PROKKA_00852_igtop	0.600145264900737	0.0210168743854012	NA	NA	NA	NA	-1.09425349987444	0.00153943695634349	n/a	"Holin phage lambda"	PROKKA_00852
PROKKA_00852_sense	2.66147714854038	1.38701492725069e-07	1.5113556866356	0.00242448136941644	NA	NA	NA	NA	n/a	"Holin phage lambda"	PROKKA_00852
PROKKA_00853_sense	2.62895201394115	3.69045542211179e-10	1.70106357687541	8.3831723849233e-05	NA	NA	NA	NA	n/a	"putative chitinase; lytic protein"	PROKKA_00853
PROKKA_00854_sense	3.52935958494728	1.09414191104671e-09	2.16100226078353	2.74019436936034e-05	NA	NA	NA	NA	n/a	"phage lysis regulatory protein LysB family"	PROKKA_00854
PROKKA_00855_igtop	2.77957225976441	0.00588947252768597	NA	NA	NA	NA	NA	NA	n/a	"HNH endonuclease"	PROKKA_00855
PROKKA_00855_sense	2.84187617617071	3.46597388383568e-20	1.53824557512103	6.45240422249406e-06	NA	NA	NA	NA	n/a	"HNH endonuclease"	PROKKA_00855
PROKKA_00856_igtop	2.4747437832827	0.0348170724944799	NA	NA	NA	NA	NA	NA	n/a	"phage terminase small subunit"	PROKKA_00856
PROKKA_00856_sense	2.76491491208661	7.03046573394398e-15	1.63741754281746	7.25084500755017e-06	NA	NA	-1.02515199079895	0.0388540382146739	n/a	"phage terminase small subunit"	PROKKA_00856
PROKKA_00857_igtop	2.70686377862179	0.0396444508109718	NA	NA	NA	NA	NA	NA	n/a	"terminase"	PROKKA_00857
PROKKA_00857_sense	2.83044272905983	4.67730667096694e-29	1.59758284890355	1.3470705790656e-09	NA	NA	NA	NA	n/a	"terminase"	PROKKA_00857
PROKKA_00858_sense	3.47074847503632	1.58414487985341e-38	2.27365473014204	3.74784703909999e-15	NA	NA	NA	NA	n/a	"HK97 family phage portal protein"	PROKKA_00858
PROKKA_00859_sense	2.89764933140388	3.2977924181414e-23	1.85193767260154	3.17064563546313e-10	NA	NA	NA	NA	n/a	"HK97 family phage prohead protease"	PROKKA_00859
PROKKA_00860_antis	1.85110417775439	0.00464891465579203	2.01691665682651	0.00470973977862971	NA	NA	NA	NA	n/a	"HK97 family phage major capsid protein"	PROKKA_00860
PROKKA_00860_igtop	3.46549998220175	4.35158020100311e-06	2.23887008315428	0.00149275158545211	NA	NA	NA	NA	n/a	"HK97 family phage major capsid protein"	PROKKA_00860
PROKKA_00860_sense	2.96668186061024	3.39002046383331e-26	2.34713822581165	5.44041553912295e-15	NA	NA	NA	NA	n/a	"HK97 family phage major capsid protein"	PROKKA_00860
PROKKA_00861_sense	2.85608053316061	6.39760179821502e-10	2.22314301994357	1.59046987622982e-06	NA	NA	NA	NA	n/a	"HeH/LEM domain protein"	PROKKA_00861
PROKKA_00862_sense	3.46864999952815	4.08084058283679e-19	2.25379753079444	1.15225518804064e-08	NA	NA	NA	NA	n/a	"phage protein"	PROKKA_00862
PROKKA_00863_igtop	3.44863741360396	5.78460682169405e-06	2.44502666282576	0.000628011728156063	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00863
PROKKA_00863_sense	3.11715191964607	2.71709065226925e-09	1.72915446142154	0.000355609817649591	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00863
PROKKA_00864_sense	2.8824861219801	1.48315815642359e-12	1.76732736345471	1.02622010534959e-05	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00864
PROKKA_00865_sense	3.0282288659069	5.08448480112121e-17	2.09822814761095	1.73800880694304e-08	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00865
PROKKA_00866_sense	3.41942949001627	5.20348025588544e-22	2.13511416648376	1.37126417117642e-09	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00866
PROKKA_00867_sense	3.48694803181521	1.14212783613165e-17	2.48301428021109	3.03198271770377e-10	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00867
PROKKA_00868_sense	3.32540510170362	7.87437361738212e-07	2.16044844342139	0.000792594088346183	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00868
PROKKA_00869_sense	3.06669159976397	9.69168275807207e-07	1.81991565290743	0.00146751164000012	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00869
PROKKA_00870_sense	3.43478771429207	2.84551665963692e-35	2.08101968441605	5.67309095235008e-15	NA	NA	NA	NA	n/a	"Putative tail length tape measure protein"	PROKKA_00870
PROKKA_00871_sense	2.87528858085349	6.34839085605309e-05	1.38573643983212	0.0461888530889493	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00871
PROKKA_00872_sense	3.70001262350337	3.35889808583904e-22	2.3569288248529	1.35167316104458e-11	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00872
PROKKA_00873_sense	4.34276520316239	3.22702549139438e-18	2.77156765112997	7.64403657945225e-11	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00873
PROKKA_00874_sense	3.39402139602108	3.86277887680977e-17	2.3029615574574	1.3470705790656e-09	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00874
PROKKA_00875_sense	3.01767121504287	1.70463949764454e-06	2.04425613209543	0.000730445956281636	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00875
PROKKA_00876_sense	2.7181209873633	2.79508845822375e-23	2.05116103312676	2.20065136251578e-11	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00876
PROKKA_00877_sense	2.84885512087866	1.38678849557924e-05	2.1432431419897	0.000946334629940688	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00877
PROKKA_00878_sense	3.5734502013607	4.55077398694356e-36	2.82623842002998	2.39079038665222e-22	1.99102834151914	6.69654263728795e-07	NA	NA	n/a	"hypothetical protein"	PROKKA_00878
PROKKA_00879_igtop	4.6111600585497	0.00147533231870813	2.38366922734514	0.0357380826143254	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00879
PROKKA_00879_sense	2.8759078750844	5.10162326909496e-14	2.18940569279921	1.43329501150407e-08	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00879
PROKKA_00881_antis	0.949313941768327	0.0199837360147755	1.12849580709525	0.00849170194885755	NA	NA	NA	NA	n/a	"tail fiber protein"	PROKKA_00881
PROKKA_00881_sense	1.61316483018423	1.55067539997562e-08	1.95811590301696	4.39182607795161e-11	NA	NA	NA	NA	n/a	"tail fiber protein"	PROKKA_00881
PROKKA_00882_sense	2.08818601785067	7.9585241310745e-07	1.77581019463012	5.51146494425556e-05	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00882
PROKKA_00883_sense	1.90987506973625	0.00322573000715113	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00883
PROKKA_00884_igtop	1.08896835063434	0.00715777599824081	NA	NA	NA	NA	NA	NA	tyrS	"tyrosyl-tRNA synthetase"	PROKKA_00884
PROKKA_00884_sense	2.05533532212527	3.42586558919854e-07	1.07537397328556	0.0133998432524499	NA	NA	NA	NA	tyrS	"tyrosyl-tRNA synthetase"	PROKKA_00884
PROKKA_00885_antis	1.96068514397549	7.35997529814473e-07	1.57532213669161	0.000158244663319466	NA	NA	NA	NA	opdH_2	"cis-aconitate porin OpdH"	PROKKA_00885
PROKKA_00886_igtop	2.43794988669819	2.25604236403623e-07	1.33209948456711	0.00740057640074467	NA	NA	NA	NA	n/a	"drug efflux transporter"	PROKKA_00886
PROKKA_00905_sense	-1.75901929180196	1.10805941042418e-06	-1.12205661766228	0.0120388278897073	NA	NA	NA	NA	bphP	"bacterial phytochrome BphP"	PROKKA_00905
PROKKA_00908_igtop	NA	NA	0.787576586469461	0.0165412128181132	NA	NA	NA	NA	n/a	"lysine decarboxylase"	PROKKA_00908
PROKKA_00928_sense	-1.03188572861692	0.0350614038105115	NA	NA	-2.31669209328097	3.97870948444228e-05	-1.2026627293821	0.0415225283745682	n/a	"cytochrome b561"	PROKKA_00928
PROKKA_00932_igbot	1.51991074613326	0.00184984466772352	NA	NA	NA	NA	NA	NA	cupB1	"putative fimbrial subunit CupB1"	PROKKA_00932
PROKKA_00938_igbot	1.22264682515953	0.0148121006616547	NA	NA	NA	NA	NA	NA	agtR_2	"two-component response regulator AgtR"	PROKKA_00938
PROKKA_00950_antis	3.48026900610829	0.0191931227704995	NA	NA	NA	NA	NA	NA	galE_1	"UDP-glucose 4-epimerase"	PROKKA_00950
PROKKA_00952_sense	3.28172347000783	8.49341967681752e-37	2.00587104720329	1.41072867329622e-12	NA	NA	2.56639968394705	1.15488741182099e-09	oprG	"Outer membrane protein OprG precursor"	PROKKA_00952
PROKKA_00953_igbot	2.40047876804256	0.0221841144934689	NA	NA	2.57448385650401	0.000486969674727868	NA	NA	n/a	"putative lipoprotein"	PROKKA_00953
PROKKA_00953_sense	3.38653714250096	0.00200347665272192	NA	NA	3.2271279814409	2.62113435905299e-06	NA	NA	n/a	"putative lipoprotein"	PROKKA_00953
PROKKA_00954_sense	4.54355265401452	0.000955879211170729	NA	NA	3.60919476712281	0.0298491861556238	NA	NA	n/a	"putative permease"	PROKKA_00954
PROKKA_00955_sense	2.91588134810039	1.14644076979917e-05	NA	NA	3.30629487131168	2.622178658596e-05	NA	NA	pvdT_1	"PvdT"	PROKKA_00955
PROKKA_00956_igbot	3.0090139154909	0.00383081208409046	NA	NA	3.47890404198594	2.47319588597322e-08	NA	NA	n/a	"putative zinc-binding protein"	PROKKA_00956
PROKKA_00956_sense	3.20785649636538	0.0308034606452443	NA	NA	3.62201979870617	0.0144521281076829	NA	NA	n/a	"putative zinc-binding protein"	PROKKA_00956
PROKKA_00958_sense	-1.03381695644815	0.0018616598841882	-1.05411078101853	0.00326984301086252	NA	NA	-1.01916406683824	0.0238436845385946	trxA_1	"thioredoxin"	PROKKA_00958
PROKKA_00963_igtop	0.863964798402112	0.0376249578663017	NA	NA	1.17613699777169	0.0464166953125572	NA	NA	n/a	"FMN"	PROKKA_00963
PROKKA_00964_sense	-0.830867073568429	0.0125908892704727	-1.18840120409502	0.000247802789009587	NA	NA	NA	NA	ribC	"riboflavin synthase alpha chain"	PROKKA_00964
PROKKA_00965_igtop	NA	NA	-1.37663996333969	0.00470425030196463	NA	NA	NA	NA	ribB	"GTP cyclohydrolase II / 3-4-dihydroxy-2-butanone 4-phosphate synthase"	PROKKA_00965
PROKKA_00965_sense	-1.07881043904358	0.000517481486968304	-0.928571763489721	0.00907776978126291	NA	NA	NA	NA	ribB	"GTP cyclohydrolase II / 3-4-dihydroxy-2-butanone 4-phosphate synthase"	PROKKA_00965
PROKKA_00966_sense	NA	NA	-0.78942631868593	0.039215390057942	NA	NA	NA	NA	ribE	"6-7-dimethyl-8-ribityllumazine synthase"	PROKKA_00966
PROKKA_00978_antis	-1.47041653705406	0.0429650055581436	NA	NA	NA	NA	NA	NA	catB_1	"muconate cycloisomerase I"	PROKKA_00978
PROKKA_00982_sense	2.57830676214415	0.0228700212963378	NA	NA	NA	NA	NA	NA	nosF_1	"NosF protein"	PROKKA_00982
PROKKA_00983_antis	2.48107755999246	0.0191841705738965	NA	NA	NA	NA	NA	NA	kinB_1	"KinB"	PROKKA_00983
PROKKA_00983_igbot	1.61491946506617	0.0180725369165261	NA	NA	NA	NA	NA	NA	kinB_1	"KinB"	PROKKA_00983
PROKKA_00983_igtop	1.11121590649448	0.0106859805196536	1.17738225419931	0.013236928248485	NA	NA	NA	NA	kinB_1	"KinB"	PROKKA_00983
PROKKA_00988_sense	-0.963142830665701	0.00117562203706201	-0.972030052799079	0.00143801988516447	NA	NA	-0.788870672026922	0.0378157735040116	ppa	"inorganic pyrophosphatase"	PROKKA_00988
PROKKA_00990_sense	-1.26803449390768	0.00293887807521983	NA	NA	NA	NA	NA	NA	n/a	"membrane-like protein DedA"	PROKKA_00990
PROKKA_00999_igtop	NA	NA	-0.789510068770596	0.0399566825840523	NA	NA	NA	NA	mpl	"UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase"	PROKKA_00999
PROKKA_01016_sense	0.673647763068998	0.0154978222078236	NA	NA	NA	NA	NA	NA	pbpA	"penicillin-binding protein 2"	PROKKA_01016
PROKKA_01019_sense	0.589810210177875	0.0365802662043261	NA	NA	NA	NA	NA	NA	rlpA_1	"RlpA"	PROKKA_01019
PROKKA_01029_sense	-0.870507423820217	0.00212102075048218	NA	NA	NA	NA	NA	NA	n/a	"Rare lipoprotein B"	PROKKA_01029
PROKKA_01030_igbot	NA	NA	-0.884931607823691	0.0287049679218417	NA	NA	NA	NA	leuS	"leucyl-tRNA synthetase"	PROKKA_01030
PROKKA_01030_sense	-0.60193700253232	0.0288860248042058	NA	NA	NA	NA	NA	NA	leuS	"leucyl-tRNA synthetase"	PROKKA_01030
PROKKA_01034_sense	0.633732967920906	0.0438205070966093	NA	NA	NA	NA	NA	NA	n/a	"Putative Mg2+ and Co2+ transporter CorC"	PROKKA_01034
PROKKA_01035_sense	0.805799404543606	0.0126821370104542	NA	NA	NA	NA	NA	NA	n/a	"putative metalloprotease"	PROKKA_01035
PROKKA_01036_sense	0.706998705055542	0.0113799736078369	NA	NA	NA	NA	NA	NA	n/a	"PhoH family protein"	PROKKA_01036
PROKKA_01040_sense	-0.955220937119984	0.00642411821910418	-0.92893843718919	0.0190752845507373	NA	NA	NA	NA	hemL_2	"glutamate-1-semialdehyde 2-1-aminomutase"	PROKKA_01040
PROKKA_01051_sense	NA	NA	-1.06977109498094	0.0106295391451952	NA	NA	-1.18702889325431	0.0085784776605256	n/a	"globin"	PROKKA_01051
PROKKA_01052_igbot	-1.26634706024547	0.0274027701760143	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01052
PROKKA_01060_sense	-1.59058744577037	0.00192109756438899	NA	NA	-1.73190535362765	0.00422030484835998	NA	NA	n/a	"Bacterial extracellular solute-binding proteins family 3"	PROKKA_01060
PROKKA_01079_igbot	NA	NA	-1.53972717697448	0.00840549605813428	NA	NA	NA	NA	hupB_1	"DNA-binding protein HU"	PROKKA_01079
PROKKA_01079_sense	-1.15971360160008	8.45146341629344e-06	NA	NA	-1.2276989190573	0.00131404137591019	NA	NA	hupB_1	"DNA-binding protein HU"	PROKKA_01079
PROKKA_01080_igbot	NA	NA	NA	NA	-1.09861277495302	0.00939380535457834	NA	NA	n/a	"acyl-CoA dehydrogenase type 2"	PROKKA_01080
PROKKA_01085_sense	-1.54849940305014	9.20408143636502e-05	-1.29003104637688	0.00541556806443832	NA	NA	NA	NA	n/a	"OPT family oligopeptide transporter"	PROKKA_01085
PROKKA_01088_sense	-2.02001300681553	0.00666958823030575	NA	NA	NA	NA	NA	NA	n/a	"lipoprotein"	PROKKA_01088
PROKKA_01094_sense	-1.03538267396305	0.04713480960634	-1.18821671811474	0.0257358546131074	NA	NA	NA	NA	atoB_1	"acetyl-CoA acetyltransferase"	PROKKA_01094
PROKKA_01106_igtop	5.16880047779743	0.00185974565637831	NA	NA	NA	NA	NA	NA	n/a	"putative protease"	PROKKA_01106
PROKKA_01106_sense	4.13078481991001	2.35309285008115e-05	3.06276805756694	0.00056007500528106	2.23655357245352	0.0132622182778977	2.84482507887016	0.00168767119173144	n/a	"putative protease"	PROKKA_01106
PROKKA_01111_sense	NA	NA	-1.5945853944851	0.000697147772038297	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01111
PROKKA_01112_sense	-0.858258574576305	0.0327861236305567	-1.63776927268302	1.13872458038001e-06	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01112
PROKKA_01113_sense	-1.53513897081308	0.0197579487087336	-1.98565540033053	0.000788512433350155	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01113
PROKKA_01119_sense	NA	NA	NA	NA	NA	NA	-2.14460852876051	0.0142012652076932	fecA_1	"Fe(III) dicitrate transport protein FecA"	PROKKA_01119
PROKKA_01125_sense	-0.898281387758342	0.0115291935583433	NA	NA	NA	NA	NA	NA	bexR_4	"bistable expression regulator BexR"	PROKKA_01125
PROKKA_01144_sense	2.06786705667994	0.00259715796677705	1.62912358862054	0.0242797919356097	NA	NA	2.04326594580759	0.01173566580119	narL_1	"two-component response regulator NarL"	PROKKA_01144
PROKKA_01145_sense	2.83266225190027	2.98920766231041e-10	1.63630221832768	0.000503835696802167	NA	NA	1.33930091184985	0.0198436031995145	narX	"two-component sensor NarX"	PROKKA_01145
PROKKA_01146_igbot	1.5175845482068	0.000474708773103113	1.2383898319235	0.00804224362755418	NA	NA	NA	NA	n/a	"tRNA-Arg"	PROKKA_01146
PROKKA_01146_igtop	6.08913544316667	0.0348346071748751	NA	NA	NA	NA	NA	NA	n/a	"tRNA-Arg"	PROKKA_01146
PROKKA_01147_sense	NA	NA	7.88771617082331	0.0410759049702111	7.27332583960351	2.73960039893004e-06	NA	NA	narK2	"nitrite extrusion protein 2"	PROKKA_01147
PROKKA_01148_igtop	6.23582006687359	1.45615286106549e-05	NA	NA	NA	NA	NA	NA	narG	"respiratory nitrate reductase alpha chain"	PROKKA_01148
PROKKA_01148_sense	5.28358771934707	0.000843807702453294	5.89692238251299	0.000321404553992515	5.16353717101012	0.00356466331661458	5.33374403594092	0.0030644657052289	narG	"respiratory nitrate reductase alpha chain"	PROKKA_01148
PROKKA_01151_sense	3.31985851883179	0.00807731344551898	NA	NA	3.79177786307285	0.0159457866971751	NA	NA	narI	"respiratory nitrate reductase gamma chain"	PROKKA_01151
PROKKA_01152_sense	3.29881355512551	0.0150778982356615	NA	NA	NA	NA	NA	NA	ppiC1_1	"peptidyl-prolyl cis-trans isomerase C1"	PROKKA_01152
PROKKA_01154_igbot	1.80176918454668	0.0121919013900951	2.56318380509517	0.00199646501015049	NA	NA	2.30882773128535	0.00985337937905145	aotJ_2	"arginine/ornithine binding protein AotJ"	PROKKA_01154
PROKKA_01154_sense	-1.14300785776194	0.0032147993093813	NA	NA	NA	NA	NA	NA	aotJ_2	"arginine/ornithine binding protein AotJ"	PROKKA_01154
PROKKA_01155_sense	-1.50915193411396	0.0127878601123525	NA	NA	NA	NA	NA	NA	dauR	"transcriptional regulator"	PROKKA_01155
PROKKA_01158_sense	-0.917286922859201	0.00016698119286521	NA	NA	NA	NA	NA	NA	rhl_3	"ATP-dependent RNA helicase RhlB"	PROKKA_01158
PROKKA_01180_sense	1.54269441370265	0.0379864337012239	NA	NA	NA	NA	2.05348880160672	0.0274331866668378	n/a	"putative sodium:sulfate symporter"	PROKKA_01180
PROKKA_01184_antis	-0.948895183870889	0.0442543929427829	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01184
PROKKA_01189_igbot	-1.7448203150892	0.00928724139014178	NA	NA	NA	NA	NA	NA	pruR_1	"proline utilization regulator"	PROKKA_01189
PROKKA_01196_igtop	-1.50674306793853	0.019376838539873	NA	NA	NA	NA	NA	NA	queA	"S-adenosylmethionine:trna ribosyltransferase-isomerase"	PROKKA_01196
PROKKA_01197_sense	-0.865925599755694	0.00230542047666796	NA	NA	NA	NA	NA	NA	tgt	"queuine tRNA-ribosyltransferase"	PROKKA_01197
PROKKA_01198_igtop	-1.10897426796412	0.000727595177262568	NA	NA	NA	NA	NA	NA	yajC	"preprotein translocase subunit YajC"	PROKKA_01198
PROKKA_01198_sense	-1.24897360504853	4.28217216794031e-07	-0.768479277498191	0.00961393585745763	-0.992865519311927	0.0242549800831809	NA	NA	yajC	"preprotein translocase subunit YajC"	PROKKA_01198
PROKKA_01199_igtop	-2.07641230479282	0.000757946568306401	-1.53859652812282	0.049079668869275	NA	NA	NA	NA	secD	"secretion protein SecD"	PROKKA_01199
PROKKA_01199_sense	-0.816512261086105	0.00100670118157716	-0.919626923232331	0.000371458730453959	NA	NA	NA	NA	secD	"secretion protein SecD"	PROKKA_01199
PROKKA_01200_sense	-0.976432790991153	0.000782550497178065	-0.810849570633839	0.0179161077404471	NA	NA	NA	NA	secF	"secretion protein SecF"	PROKKA_01200
PROKKA_01202_sense	NA	NA	NA	NA	NA	NA	-0.909294348065123	0.0246145545902425	n/a	"extragenic suppressor protein SuhB"	PROKKA_01202
PROKKA_01203_sense	-1.11928465836293	0.00139141727438649	NA	NA	NA	NA	NA	NA	n/a	"putative methyltransferase"	PROKKA_01203
PROKKA_01204_sense	-1.11618407396057	0.000482573398862693	NA	NA	NA	NA	NA	NA	cysE_1	"O-acetylserine synthase"	PROKKA_01204
PROKKA_01205_igtop	-1.3550212474898	0.0011999441459983	NA	NA	NA	NA	NA	NA	iscR_1	"IscR"	PROKKA_01205
PROKKA_01205_sense	-1.15839920594816	0.000139381591900595	NA	NA	-1.03813577884288	0.0222832048683912	NA	NA	iscR_1	"IscR"	PROKKA_01205
PROKKA_01206_sense	-0.831883677289858	0.000749878346055644	-0.889813378907795	0.00093655085371801	NA	NA	NA	NA	iscS_1	"L-cysteine desulfurase (pyridoxal phosphate-dependent)"	PROKKA_01206
